ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018
85,Ireland,IE,IRL,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",135.6003737,106.9649864,84.68469313,64.16860572,68.02796612,60.52117653,57.22936894,51.1384126,50.89661635,59.35449703,100,115.3289441,101.9770372,128.4097769
86,Ireland,IE,IRL,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",52.75280225,41.61273765,32.94500412,24.96360206,26.46501441,23.5446376,22.26402111,19.89444788,19.80038155,23.09076265,38.90313929,44.86657976,39.67226881,49.95543436
87,Ireland,IE,IRL,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",152.0171958,128.5412034,110.7512826,85.39432495,91.09228468,80.35751465,71.00267467,70.81431335,70.85070675,74.42491045,100,108.4499863,98.48399559,114.3779169
88,Ireland,IE,IRL,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",104.2196079,88.12498969,75.92861573,58.5444496,62.45084405,55.09132451,48.67785431,48.54871798,48.57366848,51.02406303,68.55777552,74.35089816,67.51843662,78.41495551
89,Italy,IT,ITA,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,,100.6220869,97.30538447,104.8613506,87.72728676,86.31222582,100,96.13799473,93.81201748,83.76537891
90,Italy,IT,ITA,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,,79.26192667,76.64929727,82.60127516,69.104448,67.98977765,78.77189703,75.72972222,73.89750582,65.98357803
91,Italy,IT,ITA,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,,103.8492449,98.85200977,103.5333113,88.59429715,85.99058787,100,97.11084354,96.16754885,85.59560661
92,Italy,IT,ITA,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,,172.3924458,164.0969056,171.8679878,147.0688361,142.746611,166.0025993,161.2065244,159.6406307,142.0909318
93,Japan,JP,JPN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,62.57753975,59.30639509,66.35771353,70.18163192,88.51769523,88.93116771,100,94.62158268,95.52338121,91.42351849
94,Japan,JP,JPN,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,63.44338595,60.12698052,67.27586363,71.15269118,89.7424591,90.16165255,101.3836373,95.93080222,96.84507837,92.68848842
95,Japan,JP,JPN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,68.81795859,63.62903342,71.94232433,74.78786464,90.76159947,90.93461863,100,91.47365369,90.05632753,86.424967
96,Japan,JP,JPN,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,144.4238167,133.5341537,150.9807218,156.9524739,190.4755223,190.8386264,209.8635583,191.9698646,188.9954135,181.374511
97,"Kazakhstan, Rep. of",KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,,,64.69078833,58.70267699,67.99698826,68.59635846,100,162.9327684,190.7163081,176.9562195
98,"Kazakhstan, Rep. of",KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,,,296.0405788,268.6375436,311.1705434,313.9134054,457.6240086,745.619466,872.7636141,809.7941452
99,"Kazakhstan, Rep. of",KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,,,100.7135989,83.72064882,87.47077464,84.33266091,100,154.6219423,181.509419,170.7903218
100,"Kazakhstan, Rep. of",KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,,,710.6146082,590.7158189,617.1759417,595.0340513,705.5795998,1090.980881,1280.693432,1205.061669
101,"Korea, Rep. of",KR,KOR,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,108.1675844,131.3648067,110.9285288,105.4430899,104.424626,95.17871863,86.98451646,100,102.485406,93.21584305,86.37029349
102,"Korea, Rep. of",KR,KOR,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,121.346903,147.3705136,124.4442456,118.2904517,117.1478964,106.7754523,97.58285487,112.1841666,114.9723986,104.5734167,96.89379394
103,"Korea, Rep. of",KR,KOR,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,103.4862627,128.6524065,109.6220983,99.69225769,101.5876917,97.28639091,89.95696148,100,101.6302945,93.46507564,87.76996838
104,"Korea, Rep. of",KR,KOR,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,340.5898432,423.4156479,360.7838597,328.1031661,334.3413427,320.1850736,296.062749,329.1159952,334.4815551,307.6085139,288.8650049
105,Latvia,LV,LVA,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,60.11597302,67.15343199,84.27216819,71.36295675,86.84100327,87.35515546,79.28076484,100,101.3221653,85.77419059,97.5550028
106,Latvia,LV,LVA,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,71.78855497,80.19246138,100.6351037,85.21933999,103.7027237,104.3167076,94.6745309,119.4167729,120.9956601,102.4287704,116.4970361
107,Latvia,LV,LVA,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,74.14519196,87.24297871,110.5523401,87.13420171,99.05271964,99.75083336,87.63373184,100,97.88586379,81.66025417,88.76599719
108,Latvia,LV,LVA,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,159.1778543,187.2967051,237.3381716,187.0631783,212.6503278,214.1490662,188.1355895,214.683987,210.1452751,175.3114895,190.5663819
109,Lithuania,LT,LTU,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",102.435251,88.70578935,85.42469433,59.35160373,66.7246924,67.33509751,70.07267047,88.70111291,79.49101603,76.98343392,100,78.23768978,51.71752172,43.33376199
110,Lithuania,LT,LTU,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",140.1601028,121.3743553,116.8848987,81.20961093,91.29806052,92.13326562,95.87903188,121.3679567,108.7659655,105.3348911,136.8279976,107.0510643,70.76404939,59.29271882
111,Lithuania,LT,LTU,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",135.9023167,115.982283,96.44128182,72.92813801,89.40761639,88.15165794,78.89401247,93.21901548,83.57845322,79.14269939,100,79.34629353,55.41346097,46.26743288
112,Lithuania,LT,LTU,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",252.6201539,215.592073,179.2685515,135.5614672,166.1941192,163.8594981,146.651051,173.278886,155.3586593,147.1133193,185.8836259,147.4917674,103.0045505,86.00358185
113,Malaysia,MY,MYS,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,147.31946478019,127.987220557724,107.369462627676,112.094128783613,124.981363580683,90.359531031198,85.4842837951151,84.5170157066067,98.8545293179915,100,93.0836750490575,93.3821952882779,88.6686252702408
114,Malaysia,MY,MYS,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,425.166760400286,369.373538102087,309.870298941429,323.505774786321,360.698578041228,260.779314784679,246.709259095781,243.917705106339,285.296040436587,288.601890479755,268.641245919612,269.502780973467,255.899328792325
115,Malaysia,MY,MYS,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,142.835520175264,128.815423475947,114.515424343025,123.349525388049,125.261969555401,94.8229807262532,87.5682850977617,86.6529421942608,90.192451128758,100,96.4377084177264,92.6578882887053,88.7635292774425
116,Malaysia,MY,MYS,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,828.243052622799,746.946413845124,664.02673868434,715.251971789741,726.341430442566,549.838547996587,507.771622025944,502.463933856629,522.988056155455,579.857903416819,559.201674134254,537.284088381185,514.702339866953
117,Malta,MT,MLT,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,,252.696108,259.1227141,138.4570832,123.5063073,157.4670519,100,73.49532217,70.70757354,59.81347734
118,Malta,MT,MLT,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,,317.2653391,325.3340798,173.8358134,155.0647961,197.7032333,125.5521273,92.27494041,88.77486271,75.09709319
119,Malta,MT,MLT,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,,253.4757622,238.8948902,156.1318356,129.0684589,164.358793,100,75.78739755,77.46549885,68.96214694
120,Malta,MT,MLT,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,,622.7121336,586.8914075,383.5679894,317.0815811,403.7790984,245.6693012,186.18637,190.3089497,169.4188245
121,"Netherlands, The",NL,NLD,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,,,,,,,,,100,105.1827205,97.19872116,85.92468479
122,"Netherlands, The",NL,NLD,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,,,,,,,,,96.79106427,101.8074746,94.07967667,83.16741688
123,"Netherlands, The",NL,NLD,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLMN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",,,,,,,,,,,100,105.9276093,95.98204675,83.77299658
124,"Netherlands, The",NL,NLD,Carbon Footprint of Bank Loans (Based on emission multipliers),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLM,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",,,,,,,,,,,156.3128294,165.5784431,150.0322529,130.9479412
125,Peru,PE,PER,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLIN,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",,,99.00178845,100.5211665,111.7023073,123.4278437,119.1530275,110.2631921,87.17667271,92.37572571,100,117.5432813,93.90463618,78.95738225
126,Peru,PE,PER,Carbon Footprint of Bank Loans (Based on emission intensities),Ratio,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",ECFLI,"Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",,,208.8370584,212.0420758,235.6278775,260.362042,251.3446287,232.5921688,183.8928385,194.8598619,210.9427129,247.9489864,198.0849871,166.5548442
